id,artist,title,album,release_date,album_art,timestamp
164,Kendrick Lamar,tv off,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732335863
165,Kendrick Lamar,reincarnated,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732335586
166,Kendrick Lamar,hey now,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732335367
167,Kendrick Lamar,man at the garden,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732335133
168,Kendrick Lamar,luther,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732334954
169,Kendrick Lamar,squabble up,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732334795
170,Kendrick Lamar,wacced out murals,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732334476
171,Kendrick Lamar,heart pt. 6,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732302929
172,Kendrick Lamar,peekaboo,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732302773
173,Kendrick Lamar,dodger blue,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732302642
174,Kendrick Lamar,tv off,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732302421
175,Kendrick Lamar,reincarnated,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732302145
176,Kendrick Lamar,hey now,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732301928
177,Kendrick Lamar,man at the garden,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732301695
178,Kendrick Lamar,luther,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732301517
179,Kendrick Lamar,squabble up,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732301359
180,Kendrick Lamar,wacced out murals,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732301042
181,Kendrick Lamar,gloria,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732298427
182,Kendrick Lamar,gnx,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732298233
183,Kendrick Lamar,heart pt. 6,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732297940
184,Kendrick Lamar,peekaboo,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732297785
185,Kendrick Lamar,dodger blue,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732297653
186,Kendrick Lamar,tv off,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732297433
187,Kendrick Lamar,reincarnated,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732297157
188,Kendrick Lamar,hey now,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732296939
189,Kendrick Lamar,man at the garden,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732296706
190,Kendrick Lamar,luther,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732296427
191,Kendrick Lamar,squabble up,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732296269
192,Kendrick Lamar,wacced out murals,GNX,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a79564a9768d05272682b252deb02079.png,1732295953
193,Father John Misty,Nancy From Now On,Fear Fun,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/24960601f04b4317b4d2c5432e77e1c9.jpg,1732295834
194,Wild Pink,The Fences Of Stonehenge,Dulling The Horns,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/c56444fb9037c852f0f59b7cf108db97.jpg,1732295676
195,Father John Misty,Summer’s Gone,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732295418
196,Father John Misty,I Guess Time Just Makes Fools of Us All,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732294903
197,Father John Misty,Being You,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732294013
198,Father John Misty,Screamland,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732293601
199,Father John Misty,Mental Health,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732293213
200,Father John Misty,Josh Tillman and the Accidental Dose,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732292901
201,Father John Misty,She Cleans Up,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732292634
202,Father John Misty,Mahashmashana,Mahashmashana,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6ba4a9f271b2013b0b2d496120953dc6.jpg,1732292074
203,Jackson Harden,Dakota Blue Moon,Dakota Blue Moon,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2b88d59987f8ee3d9af0671a26637b35.jpg,1732290838
204,Jackson Harden,Someday At Christmas,Christmas Eve Can Kill You,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732289897
205,Jackson Harden,Christmas Eve Can Kill You,Christmas Eve Can Kill You,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732289190
206,Nilüfer Yanya,Mutations - Empress Of Remix,My Method Actor - The Remixes,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/71ced165f68130847fa36a4a12bcd576.jpg,1732281635
207,Queen of Jeans,I Am in Love With Your Mind,"if You're not afraid, i'm not afraid",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a98164f98c8ff17121a32b04619f0a58.jpg,1732268117
208,Queen of Jeans,Do It All Again,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732268059
209,Queen of Jeans,Last to Try,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732267845
210,Queen of Jeans,Go Down Easy,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732267582
211,Queen of Jeans,Bitter Pill,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732267333
212,Queen of Jeans,Books in Bed,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732267199
213,The Lostines,A Tear,Meet the Lostines,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/b3e535479bd3421abe77561c6ae657ac.jpg,1732242310
214,The Secret Sisters,All the Ways (feat. Ray LaMontagne),"Mind, Man, Medicine",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,1732241467
215,Jessica Pratt,Empires Never Know,Here In The Pitch,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,1732241313
216,Iron & Wine,Naked as We Came,Our Endless Numbered Days (Deluxe Edition),Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cc27af432829676a8fe804abf191e170.jpg,1732241159
217,Haley Heynderickx,Swoop,Seed of a Seed,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e877c536fe5ea87d3c4c22e71e9b7877.jpg,1732240928
218,Novo Amor,Lucky for You,No Fun / Lucky for You,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/206d2609f2866448e93b43a0b0d15eae.jpg,1732240790
219,Lake Street Dive,Better Than,Bad Self Portraits,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/68a1b00850f643bbc3b9ce0c3f1eb8f8.png,1732240573
220,Adrianne Lenker,Jonathan,A-Sides,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/63ccc891c6e29ef59628f530019341a7.jpg,1732240442
221,Hurray For The Riff Raff,Alibi,The Past Is Still Alive,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/f9b762d4ff914469600cc1a1b7bfad15.jpg,1732240272
222,Jacob Slade,However You May,Jacob Slade,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/3a2266f70df80336eb9a934166445549.jpg,1732240087
223,Haley Heynderickx,Ayan's Song,Seed of a Seed,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e877c536fe5ea87d3c4c22e71e9b7877.jpg,1732239889
224,Jessica Pratt,Life Is,Here In The Pitch,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9f69480fee2359e865a1857dd87bb288.jpg,1732239699
225,Adrianne Lenker,Steamboat,Hours Were The Birds,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/39ae52ec091b92def364d373946195ad.jpg,1732239537
226,A.A. Williams,Where Is My Mind?,SONGS FROM ISOLATION,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a1a7fbeb1efa78f7bd880a505b17b87e.jpg,1732239281
227,Gregory Alan Isakov,Big Black Car,This Empty Northern Hemisphere,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9dc7bf5dc2c74a1b9f7a62b37520cfab.jpg,1732239061
228,Jesse Welles,War Isn't Murder,Hells Welles,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/b8105faf762f0f806127630bff6f9efb.png,1732238862
229,Queen of Jeans,Let Me Forget,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732233135
230,Queen of Jeans,Neighbors,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732232904
231,Queen of Jeans,Enough to Go Around,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732232727
232,Queen of Jeans,Karaoke,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732232503
233,Queen of Jeans,Horny Hangover,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732232305
234,Queen of Jeans,All My Friends,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732232034
235,Marika Hackman,Hanging,Big Sigh,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a94258fd463ed5ffe9c494e7294949d0.jpg,1732231732
236,L Devine,PMO,Digital Heartifacts,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/7b665019b625356a9d6c924b348f3aae.png,1732231564
237,Charly Bliss,I'M NOT DEAD,Forever,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1c9bfb0f37ae595af20062ab27601a4e.png,1732229416
238,Diet Cig,Thriving,Do You Wonder About Me?,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ba1df4e5d990809aff8a46dc729c968a.jpg,1732229194
239,Queen,Don't Stop Me Now - Remastered,Greatest Hits - We Will Rock You Edition,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/ffb04fbc8484423f812b21b1723ee286.png,1732228983
240,Grouplove,Colours,Never Trust a Happy Song,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1d0c1e7089e24572bcd773d6ef1709f0.png,1732228724
241,LL Cool J,Mama Said Knock You Out,Mama Said Knock You Out,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/94ee18b1bad5a6b65ee8abefec2166f2.png,1732228434
242,Brigitte Calls Me Baby,Impressively Average,Impressively Average,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/4677fef5540a7e8643bae489116b7b92.jpg,1732228235
243,Kanye West,Spaceship,The College Dropout,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/61d5e94c9aa712b29e283325bc5ae87f.jpg,1732227910
244,Camera Obscura,Suspended From Class,Underachievers Please Try Harder,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/42991e80f68a48c2c80244a297e503aa.png,1732216050
245,Frank Sinatra,That's Life - 2008 Remastered,Nothing But The Best (2008 Remastered),Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e724a5671b29ab311348cddfd51b64d8.jpg,1732215862
246,Oasis,Don't Look Back In Anger - Remastered,(What's the Story) Morning Glory? [Remastered],Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/b80c796f4174d503280a61d14cf6872f.jpg,1732215572
247,Noah and the Whale,L.I.F.E.G.O.E.S.O.N.,Last Night On Earth,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2032c8783cfa4b29897cd6b6718e61be.png,1732215343
248,Belle and Sebastian,Another Sunny Day,The Life Pursuit,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/0937d6798ac89d5e18baec882825eee9.jpg,1732215099
249,Mitski,Nobody,Be the Cowboy,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a9b9c68a6ecb979e1ac95e28bb28e06b.png,1732214905
250,Grouplove,Ways To Go,Spreading Rumours,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/4fe47e812ec1b8f39658090ec3e24e0b.jpg,1732214689
251,Passion Pit,Take a Walk,Gossamer,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e5d93ad6c1d34a6b8c82eb68fcb00fef.png,1732214423
252,Ben Gibbard,Choir Vandals,Home EP,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cd473c182f1eb93cd687f3e5dfa87854.jpg,1732197955
253,Friko,Where We've Been,"Where we've been, Where we go from here",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/eb475fe518a16e4ea1b8591f18e98fa8.jpg,1732195324
254,Orillia,Shrimp Shack,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732193919
255,Ben Gibbard,Choir Vandals,Home EP,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cd473c182f1eb93cd687f3e5dfa87854.jpg,1732193862
256,Adeline Hotel,I Will Let Your Flowers Grow,Whodunnit,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/52a2bb52b2fdc513fca5226e24966362.jpg,1732193637
257,Pinegrove,Angelina,Everything So Far,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/f6172279b43501c70719b85bd75cf2fa.jpg,1732193535
258,MJ Lenderman,You Don't Know The Shape I'm In,Manning Fireworks,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a2c44050058fb5260a113b962dec2bc2.png,1732193317
259,Bright Eyes,Tripped,"One Jug of Wine, Two Vessels",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/335dda8fc43252be0c9f52ec7afcd9e7.jpg,1732193120
260,Blind Pilot,Two Towns from Me,3 Rounds and a Sound,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/800c3723f635474a8443fc62bfd4b02a.jpg,1732192941
261,Christian Lee Hutson,Twin Soul,Beginners,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/c47d182c9af4bc783f2dde64b69ddc24.jpg,1732192707
262,Orillia,Whip-Poor-Will,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732192525
263,Orillia,Tribulations,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732191877
264,Orillia,Things,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732191710
265,Orillia,Pontoon Boat,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732191537
266,Orillia,"My Rifle, My Pony, and Me",Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732191355
267,"Tyler, the Creator",Take Your Mask Off (feat. Daniel Caesar & LaToiya Williams),Chromakopia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8c0b389bb4cbf522bc5a2b58e15b6620.jpg,1732132864
268,"Tyler, the Creator","STICKY (feat. GloRilla, Sexyy Red & Lil Wayne)",Chromakopia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/8c0b389bb4cbf522bc5a2b58e15b6620.jpg,1732132602
269,Orillia,Whip-Poor-Will,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732122499
270,Orillia,Cannery Row (Phone),Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732118867
271,Orillia,Tonight We Sleep Like Kings,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732118644
272,Orillia,Shrimp Shack,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732118475
273,Orillia,Tribulations,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732118278
274,Orillia,Things,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732118110
275,Orillia,Pontoon Boat,Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732065142
276,Orillia,"My Rifle, My Pony, and Me",Orillia,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1732064981
277,The Secret Sisters,Same Water,"Mind, Man, Medicine",Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf028acee884b18507c43fe527158194.jpg,1732033888
278,Sima Cunningham,You Have It All,High Roller,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/a83da680f637f4ca007878de5a64fcf9.jpg,1732033704
279,Queen of Jeans,Go Down Easy,All Again,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/75a7496ca603c4deb08115453c488802.jpg,1732033439
280,Cadence Weapon,My Computer,ROLLERCOASTER,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/4c764372b111982df4d9a146d0aff266.jpg,1732033261
281,Kaitlin Butts,Elsa,Roadrunner!,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/6a4bdebed728026bf838f7e2dfc56dc7.jpg,1732032953
282,GloRilla,WHATCHU KNO ABOUT ME (with Sexyy Red),WHATCHU KNO ABOUT ME (with Sexyy Red),Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/41d4ff2ae1fa7049a5b80c460ef13d7c.jpg,1732032865
283,The Lostines,A Tear,Meet the Lostines,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/b3e535479bd3421abe77561c6ae657ac.jpg,1731966965
284,Dawes,When My Time Comes,North Hills,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/60dce512900b4da3adeadd1c8cf81828.jpg,1731966783
285,Anna Burch,2 Cool 2 Care,Quit the Curse,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/1a679018036fd4d697a1ce76de3a0b4e.jpg,1731966553
286,Nina Simone,Strange Fruit - Live In New York,Gold,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/55514e5fa0b14a37b1b5efbb1ab62f5e.png,1731966343
287,Rex Orange County,"OPEN A WINDOW (feat. Tyler, The Creator)",WHO CARES?,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/cf32c2b15e96f1926b50aaf5cd4487f2.jpg,1731966124
288,Angel Olsen,Big Time,Big Time,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/0bdd4f056da32aa74c32769fb45c7db0.jpg,1731965875
289,Hamilton Leithauser,The Garbage Men,The Loves of Your Life,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/f4d83fb20d152428f7c6c8f8f5255be9.jpg,1731965677
290,Phoebe Bridgers,I Know the End,Punisher,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/4e31f6b52ff52b99a93650badd19b2c5.jpg,1731965332
291,Katie Pruitt,It's Always Been You,Expectations,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/9aa6c1d2f7e665b307adfdff97a73376.jpg,1731965018
292,Akintoye,Pizzazz,Pizzazz,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/644608bbe79ba973946bcb7aa18c1355.jpg,1731964826
293,Eliades Ochoa,Ando Buscando una Novia,Guajiro,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/5acc1dcb9965d3650ece293914cf0de3.jpg,1731964617
294,Honey Cutt,Hung Up on Me,Coasting,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/f2f979223d059a3c0ccb837e524f8ba4.jpg,1731964416
295,Peaness,How I'm Feeling,World Full of Worry,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e37be93c0b149489834f62f015cfd781.jpg,1731964188
296,Open Blue Sky,Amazing Grace - Cello Version,Amazing Grace (Cello Version),Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png,1731964078
297,Marika Hackman,i'm not where you are,Any Human Friend,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e43c4c1a61b72602f3ac3b4aeb10428a.jpg,1731954299
298,Marika Hackman,blow,Any Human Friend,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e43c4c1a61b72602f3ac3b4aeb10428a.jpg,1731954089
299,Marika Hackman,all night,Any Human Friend,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e43c4c1a61b72602f3ac3b4aeb10428a.jpg,1731953866
300,Marika Hackman,the one,Any Human Friend,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e43c4c1a61b72602f3ac3b4aeb10428a.jpg,1731953649
301,Marika Hackman,wanderlust,Any Human Friend,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/e43c4c1a61b72602f3ac3b4aeb10428a.jpg,1731953452
302,Kanye West,Last Call,The College Dropout,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/61d5e94c9aa712b29e283325bc5ae87f.jpg,1731951898
303,Kanye West,Family Business,The College Dropout,Unknown,https://lastfm.freetls.fastly.net/i/u/300x300/61d5e94c9aa712b29e283325bc5ae87f.jpg,1731951688
